id,company_id/id,code,name,type,user_type/id,parent_id/id,currency_id/id
__account__.account_account_H578,helom.base_company,445630,TVA transférée par d'autres entreprises,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H580,helom.base_company,445662,TVA deductible sur immobilisation,Regular,l10n_fr.account_type_payable,__account__.account_account_H576,
__account__.account_account_H1429,helom.base_company,445663,TVA sur Biens et Services à 2.5%,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H1450,helom.base_company,445664,TVA sur Biens et Services à 3.8%,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H1447,helom.base_company,445668,TVA sur Biens et Services à 8%,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H581,helom.base_company,445670,Crédit de TVA à reporter,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H582,helom.base_company,445680,Taxes assimilées à la TVA,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H1454,helom.base_company,445691,TVA TN sur irrécouvrables,Regular,l10n_fr.account_type_tax,__account__.account_account_H576,
__account__.account_account_H583,helom.base_company,4457,Taxes sur le chiffre d'affaires collectées par l'entreprise,View,l10n_fr.account_type_view,__account__.account_account_H1352,
__account__.account_account_H584,helom.base_company,445710,TVA collectée,View,l10n_fr.account_type_view,__account__.account_account_H583,
__account__.account_account_H585,helom.base_company,445711,TVA collectée 8%,Regular,l10n_fr.account_type_tax,__account__.account_account_H584,
__account__.account_account_H586,helom.base_company,445712,TVA collectée 3.8%,Regular,l10n_fr.account_type_tax,__account__.account_account_H584,
__account__.account_account_H586,helom.base_company,445713,TVA collectée 2.5%,Regular,l10n_fr.account_type_tax,__account__.account_account_H584,
__account__.account_account_H1322,helom.base_company,445714,TVA collectée 8% rbt au client,Regular,l10n_fr.account_type_tax,__account__.account_account_H584,
__account__.account_account_H1339,helom.base_company,445715,TVA collectée 8% sur irrécouvrables,Regular,l10n_fr.account_type_tax,__account__.account_account_H584,
__account__.account_account_H1399,helom.base_company,445716,TVA collectée à régulariser,Regular,l10n_fr.account_type_tax,__account__.account_account_H584,
__account__.account_account_H1353,helom.base_company,445800,Taxes sur le chiffre d'affaires à régulariser ou en attente,View,l10n_fr.account_type_view,__account__.account_account_H1352,
__account__.account_account_H590,helom.base_company,445810,Acomptes,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H592,helom.base_company,445830,Remboursement de taxes sur le chiffre d'affaires demandé,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H593,helom.base_company,445840,TVA récupérée d'avance,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H594,helom.base_company,445860,Taxes sur le chiffre d'affaires sur factures non parvenues,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H595,helom.base_company,445865,TVA SUR AVOIR A RECEVOIR,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H596,helom.base_company,445870,Taxes sur le chiffre d'affaires sur factures à établir,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H1261,helom.base_company,445875,Taxes sur le chiffre d'affaires sur avoirs à établir,Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H1410,helom.base_company,445876,Taxes sur le chiffre d'affaires à régulariser (services/décaissements),Regular,l10n_fr.account_type_tax,__account__.account_account_H1353,
__account__.account_account_H597,helom.base_company,446000,Obligations cautionnées,Regular,l10n_fr.account_type_tax,__account__.account_account_H555,
__account__.account_account_H598,helom.base_company,447000,"Autres impôts, taxes et versements assimilés",Regular,l10n_fr.account_type_tax,__account__.account_account_H555,
__account__.account_account_H599,helom.base_company,448000,État - Charges à payer et produits à recevoir,View,l10n_fr.account_type_view,__account__.account_account_H555,
__account__.account_account_H600,helom.base_company,448200,Charges fiscales sur congés à payer,Regular,l10n_fr.account_type_tax,__account__.account_account_H599,
__account__.account_account_H601,helom.base_company,448600,Charges à payer,Regular,l10n_fr.account_type_tax,__account__.account_account_H599,
__account__.account_account_H602,helom.base_company,448700,Produits à recevoir,Regular,l10n_fr.account_type_tax,__account__.account_account_H599,
__account__.account_account_H603,helom.base_company,449000,Quotas d'émission à restituer à l'État,Regular,l10n_fr.account_type_tax,__account__.account_account_H555,
__account__.account_account_H604,helom.base_company,45,Groupe et associés,View,l10n_fr.account_type_view,__account__.account_account_H375,
__account__.account_account_H605,helom.base_company,451000,Groupe,Regular,l10n_fr.account_type_receivable,__account__.account_account_H604,
__account__.account_account_H606,helom.base_company,455000,Associés - Comptes courants,View,l10n_fr.account_type_view,__account__.account_account_H604,
__account__.account_account_H607,helom.base_company,455100,C/C DAVID BUDUN,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1393,helom.base_company,455200,C/C SEBASTIEN LECAILLET,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1407,helom.base_company,455300,C/C MORARD MOISE,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1420,helom.base_company,455400,C/C GULDASI MURAT,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1434,helom.base_company,455401,C/C LGB SARL,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1458,helom.base_company,455402,C/C SOGEDESCA,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1462,helom.base_company,455403,C/C DECABER,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H1463,helom.base_company,455404,C/C HELOM,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H608,helom.base_company,455800,Intérêts courus,Regular,l10n_fr.account_type_receivable,__account__.account_account_H606,
__account__.account_account_H609,helom.base_company,456000,Associés - Opérations sur le capital,View,l10n_fr.account_type_view,__account__.account_account_H604,
__account__.account_account_H610,helom.base_company,456100,Associés - Comptes d'apport en société,View,l10n_fr.account_type_view,__account__.account_account_H609,
__account__.account_account_H611,helom.base_company,456110,Apports en nature,Regular,l10n_fr.account_type_receivable,__account__.account_account_H610,
__account__.account_account_H612,helom.base_company,456150,Apports en numéraire,Regular,l10n_fr.account_type_receivable,__account__.account_account_H610,
__account__.account_account_H613,helom.base_company,456200,"Apporteurs - Capital appelé, non versé",View,l10n_fr.account_type_view,__account__.account_account_H609,
__account__.account_account_H614,helom.base_company,456210,"Actionnaires - Capital souscrit et appelé, non versé",Regular,l10n_fr.account_type_receivable,__account__.account_account_H613,
__account__.account_account_H615,helom.base_company,456250,"Associés - Capital appelé, non versé",Regular,l10n_fr.account_type_receivable,__account__.account_account_H613,
__account__.account_account_H616,helom.base_company,456300,Associés - Versements reçus sur augmentation de capital,Regular,l10n_fr.account_type_receivable,__account__.account_account_H609,
__account__.account_account_H617,helom.base_company,456400,Associés - Versements anticipés,Regular,l10n_fr.account_type_receivable,__account__.account_account_H609,
__account__.account_account_H618,helom.base_company,456600,Actionnaires défaillants,Regular,l10n_fr.account_type_receivable,__account__.account_account_H609,
__account__.account_account_H619,helom.base_company,456700,Associés - Capital à rembourser,Regular,l10n_fr.account_type_receivable,__account__.account_account_H609,
__account__.account_account_H620,helom.base_company,457000,Associés - Dividendes à payer,Regular,l10n_fr.account_type_dettes,__account__.account_account_H604,
__account__.account_account_H621,helom.base_company,458000,Associés - Opérations faites en commun et en GIE,View,l10n_fr.account_type_view,__account__.account_account_H604,
__account__.account_account_H622,helom.base_company,458100,Opérations courantes,Regular,l10n_fr.account_type_receivable,__account__.account_account_H621,
__account__.account_account_H623,helom.base_company,458800,Intérêts courus,Regular,l10n_fr.account_type_receivable,__account__.account_account_H621,
__account__.account_account_H624,helom.base_company,46,Débiteurs divers et créditeurs divers,View,l10n_fr.account_type_view,__account__.account_account_H375,
__account__.account_account_H625,helom.base_company,462000,Créances sur cessions d'immobilisations,Regular,l10n_fr.account_type_receivable,__account__.account_account_H624,
__account__.account_account_H626,helom.base_company,464000,Dettes sur acquisitions de valeurs mobilières de placement,Regular,l10n_fr.account_type_dettes,__account__.account_account_H624,
__account__.account_account_H627,helom.base_company,465000,Créances sur cessions de valeurs mobilières de placement,Regular,l10n_fr.account_type_receivable,__account__.account_account_H624,
__account__.account_account_H628,helom.base_company,467000,Autres comptes débiteurs ou créditeurs,Regular,l10n_fr.account_type_payable,__account__.account_account_H624,
__account__.account_account_H1283,helom.base_company,467100,NDF Lecaillet Sébastien,Regular,l10n_fr.account_type_payable,__account__.account_account_H624,
__account__.account_account_H1288,helom.base_company,467200,NDF Budun David,Regular,l10n_fr.account_type_payable,__account__.account_account_H624,
